entity_id,period_day,booked_revenue,orders,margin_pct,quality_score,lead_time_days,risk_score
SKU013,75,2627.58,6.0,0.427,82.9,19,47.4
SKU013,76,2675.12,2.7,0.412,76.1,21,34.2
SKU013,77,1550.3,4.4,0.401,82.7,18,45.9
SKU013,78,1898.39,2.5,0.421,77.0,21,34.4
SKU013,79,2189.36,8.3,0.433,75.4,20,44.5
SKU013,80,1707.44,5.8,0.41,76.7,19,45.4
SKU013,81,3015.45,4.6,0.404,80.1,14,39.1
SKU013,82,3246.98,7.4,0.386,81.9,14,40.7
SKU013,83,2828.66,2.0,0.417,73.7,21,46.6
SKU013,84,1606.12,6.4,0.446,75.6,18,45.6
SKU013,85,1819.02,6.4,0.417,83.3,20,34.2
SKU013,86,2427.41,3.3,0.431,82.7,17,33.5
SKU013,87,2693.63,5.1,0.413,77.5,11,39.9
SKU013,88,1609.84,7.4,0.433,81.4,15,47.9
SKU013,89,1750.58,6.0,0.444,84.2,19,37.9
SKU013,90,1695.93,3.9,0.423,80.4,18,35.2
SKU013,91,2156.51,5.0,0.414,80.0,24,33.8
SKU013,92,2686.34,3.8,0.421,83.7,20,40.8
SKU013,93,2002.82,5.0,0.414,82.1,21,44.0
SKU013,94,1603.82,3.1,0.41,77.6,20,40.0
SKU013,95,2397.92,3.7,0.455,73.9,14,47.3
SKU013,96,1846.0,5.2,0.437,74.3,23,33.4
SKU013,97,3577.59,6.6,0.434,81.5,23,34.5
SKU013,98,3362.93,4.6,0.443,76.5,24,33.5
SKU013,99,3281.47,5.1,0.43,82.1,20,41.8
SKU013,100,3495.07,7.9,0.415,80.9,21,38.1
SKU013,101,2611.71,5.9,0.418,78.1,29,42.1
SKU013,102,2095.88,5.6,0.446,77.6,25,40.4
SKU013,103,2181.35,1.7,0.421,79.8,16,34.6
SKU013,104,3463.0,7.5,0.437,73.3,15,46.6
SKU013,105,2246.77,6.2,0.416,75.4,19,38.0
SKU013,106,2625.12,1.6,0.418,76.9,16,33.5
SKU013,107,3185.01,2.6,0.439,73.7,18,39.5
SKU013,108,3331.78,4.0,0.449,76.7,22,37.6
SKU013,109,3621.24,2.8,0.463,84.1,16,42.8
SKU013,110,2785.77,4.5,0.443,76.1,24,45.2
SKU013,111,3462.03,3.5,0.435,78.6,16,45.2
SKU013,112,2627.14,8.2,0.433,78.3,19,41.4
SKU013,113,2116.41,4.4,0.432,83.3,20,44.9
SKU013,114,3262.59,2.2,0.432,84.3,22,36.5
SKU013,115,3570.66,1.9,0.44,76.5,19,38.5
SKU013,116,3024.49,4.0,0.428,77.1,17,42.9
SKU013,117,2439.66,8.1,0.434,73.0,17,35.8
SKU013,118,3126.39,4.0,0.421,76.6,23,38.8
SKU013,119,2515.99,6.1,0.408,80.6,22,44.8
SKU013,120,3159.53,2.4,0.452,81.9,19,38.9
SKU013,121,2942.82,4.0,0.41,84.0,20,41.9
SKU013,122,3773.55,3.1,0.415,74.4,21,43.7
SKU013,123,3349.72,6.3,0.433,73.0,23,42.0
SKU013,124,3163.4,4.2,0.443,76.6,15,36.9
SKU013,125,3075.87,1.3,0.435,81.1,20,34.7
SKU013,126,3113.14,8.2,0.411,83.1,20,39.1
SKU013,127,3858.97,6.5,0.433,81.4,21,40.5
SKU013,128,2861.05,1.7,0.4,73.8,24,46.4
SKU013,129,2693.67,6.0,0.408,83.7,21,44.0
SKU013,130,2802.56,5.6,0.43,74.9,15,41.8
SKU013,131,3438.86,2.3,0.414,72.8,18,35.2
SKU013,132,3542.8,2.5,0.407,75.1,23,47.6
SKU013,133,2829.11,5.7,0.427,74.9,28,39.7
SKU013,134,2741.37,2.8,0.41,83.9,19,39.3
SKU013,135,2522.25,3.5,0.427,77.5,20,34.4
SKU013,136,1967.92,4.5,0.428,78.5,23,45.7
SKU013,137,3292.92,7.2,0.467,80.5,15,44.6
SKU013,138,4083.38,8.5,0.408,81.9,19,37.7
SKU013,139,3469.48,6.0,0.433,83.4,17,37.4
SKU013,140,2794.4,3.6,0.453,73.5,21,43.6
SKU013,141,4009.05,3.4,0.448,77.6,23,34.3
SKU013,142,3026.29,5.3,0.402,84.2,21,39.5
SKU013,143,3589.55,3.0,0.44,78.0,16,42.9
SKU013,144,2766.42,2.9,0.409,79.4,19,42.5
SKU013,145,2674.88,8.5,0.415,76.3,17,41.6
SKU013,146,2962.8,5.0,0.463,81.1,22,37.6
SKU013,147,2222.44,5.9,0.415,82.7,20,45.3
SKU013,148,3794.22,7.5,0.41,83.5,17,36.4
SKU013,149,3935.28,1.7,0.429,83.6,21,41.0
SKU013,150,3369.62,8.0,0.418,72.9,21,42.3
SKU013,151,2316.6,8.4,0.434,81.6,22,43.1
SKU013,152,2652.74,2.1,0.413,81.8,21,37.3
SKU013,153,3070.22,5.6,0.477,72.9,18,36.6
SKU013,154,3811.42,8.4,0.408,82.3,21,45.3
SKU013,155,2558.08,4.6,0.399,81.0,21,35.2
SKU013,156,3472.04,7.6,0.413,77.7,20,34.0
SKU013,157,2998.37,2.8,0.431,84.1,17,39.9
SKU013,158,1979.11,5.2,0.426,80.3,16,43.3
SKU013,159,1921.71,3.7,0.42,77.4,22,46.4
SKU013,160,2033.33,2.8,0.433,79.2,15,40.1
SKU013,161,3446.35,4.1,0.44,79.2,16,42.1
SKU013,162,2934.05,4.9,0.422,73.7,22,40.4
SKU013,163,3975.3,4.8,0.393,78.3,19,36.5
SKU013,164,3486.19,4.0,0.449,82.4,21,45.8
SKU013,165,3165.33,2.6,0.417,82.5,17,45.7
SKU013,166,3711.74,3.0,0.436,80.9,14,46.4
SKU013,167,3656.17,2.3,0.411,75.9,20,41.9
SKU013,168,3025.81,4.1,0.447,76.1,22,38.4
SKU013,169,2856.58,2.2,0.416,76.8,18,34.4
SKU013,170,2145.02,7.7,0.435,75.2,18,45.3
SKU013,171,3785.73,8.3,0.405,79.9,21,42.3
SKU013,172,3485.67,4.4,0.454,76.5,20,42.2
SKU013,173,2683.0,5.9,0.391,75.4,21,44.2
SKU013,174,3600.11,7.3,0.437,75.6,28,45.2
SKU013,175,2528.85,8.4,0.451,79.5,21,38.2
SKU013,176,3693.79,6.9,0.437,82.8,22,43.8
SKU013,177,3114.26,4.0,0.408,80.8,19,40.0
SKU013,178,3712.47,3.5,0.4,74.9,19,44.6
SKU013,179,2504.98,7.5,0.431,83.9,17,39.1
SKU013,180,2356.01,3.3,0.446,83.9,21,39.4
SKU014,1,4948.34,1.6,0.391,85.0,19,49.8
SKU014,2,5024.47,2.1,0.406,81.2,21,45.1
SKU014,3,5029.05,0.8,0.397,83.8,21,44.0
SKU014,4,4361.14,2.9,0.426,84.4,19,42.6
SKU014,5,5447.51,3.6,0.392,79.1,26,37.2
SKU014,6,4281.45,3.0,0.413,83.1,23,47.6
SKU014,7,3424.72,0.9,0.399,75.1,23,43.9
SKU014,8,5239.39,1.6,0.384,74.7,25,41.6
SKU014,9,6705.2,2.3,0.422,76.4,32,40.1
SKU014,10,7366.97,3.1,0.373,76.7,22,49.5
SKU014,11,5628.33,2.5,0.384,82.8,24,40.6
SKU014,12,3519.05,1.9,0.394,83.0,25,46.1
SKU014,13,4087.81,2.7,0.373,81.2,23,50.8
SKU014,14,7076.1,1.5,0.414,74.9,24,39.5
SKU014,15,6205.09,3.3,0.404,76.4,23,43.6
SKU014,16,4852.94,2.8,0.36,80.7,21,43.1
SKU014,17,7696.97,1.1,0.409,83.8,20,43.3
SKU014,18,4429.37,2.3,0.376,81.1,24,41.8
SKU014,19,3889.56,1.0,0.389,80.2,20,45.4
SKU014,20,6379.24,2.1,0.405,77.0,21,46.5
SKU014,21,4199.49,3.5,0.407,74.6,21,50.8
SKU014,22,6543.14,1.0,0.378,84.4,19,44.2
SKU014,23,3936.6,1.4,0.405,82.6,21,37.5
SKU014,24,5767.06,1.9,0.427,83.3,25,38.0
SKU014,25,6704.83,1.2,0.369,80.7,21,44.1
SKU014,26,7147.21,3.3,0.427,80.2,20,48.1
SKU014,27,5131.82,1.3,0.371,83.4,27,46.8
SKU014,28,7551.29,0.9,0.415,79.6,18,48.0
SKU014,29,4679.5,1.4,0.431,82.8,23,44.9
SKU014,30,5813.66,2.0,0.4,75.1,23,49.0
SKU014,31,6673.67,3.0,0.386,74.2,29,40.9
SKU014,32,5998.39,1.9,0.424,83.1,24,50.0
SKU014,33,3689.75,3.3,0.407,81.6,25,47.2
SKU014,34,6210.41,3.1,0.412,82.0,28,37.5
SKU014,35,6061.77,0.7,0.391,79.3,16,50.1
SKU014,36,3845.84,0.6,0.394,80.4,23,51.0
SKU014,37,5773.7,3.5,0.384,76.5,21,52.5
SKU014,38,4410.27,3.1,0.406,84.1,22,44.6
SKU014,39,7022.18,1.3,0.391,84.1,18,38.4
SKU014,40,7135.72,1.2,0.403,81.5,22,45.8
SKU014,41,6245.83,1.3,0.391,84.7,28,37.2
SKU014,42,4752.67,3.5,0.422,83.5,27,50.1
SKU014,43,6868.14,3.1,0.416,77.3,28,38.7
SKU014,44,4961.58,0.8,0.434,84.7,25,42.8
SKU014,45,5742.56,1.5,0.453,74.2,21,46.1
SKU014,46,3561.85,1.3,0.423,76.6,30,36.7
SKU014,47,7188.24,1.3,0.415,75.8,22,49.9
SKU014,48,3492.5,1.7,0.416,81.5,22,42.2
SKU014,49,6514.36,1.0,0.428,83.8,22,36.9
SKU014,50,5160.04,2.4,0.395,79.7,27,42.5
SKU014,51,3740.19,2.1,0.404,82.1,24,43.6
SKU014,52,6955.76,1.0,0.403,80.7,22,36.8
SKU014,53,4427.34,0.9,0.405,80.2,22,40.0
SKU014,54,3242.49,3.0,0.405,83.8,20,43.1
SKU014,55,5815.27,0.6,0.417,85.3,24,48.2
SKU014,56,4900.47,2.5,0.412,80.3,25,44.7
SKU014,57,4831.18,2.4,0.435,77.5,23,43.2
SKU014,58,4578.23,3.2,0.391,85.2,23,49.1
SKU014,59,5276.77,2.7,0.397,80.1,30,40.5
SKU014,60,4164.17,2.1,0.355,77.6,17,52.4
SKU014,61,6464.82,2.7,0.404,84.4,25,50.9
SKU014,62,4876.25,1.5,0.377,78.0,26,39.3
SKU014,63,5969.62,1.9,0.435,79.6,20,50.8
SKU014,64,6600.78,2.7,0.377,84.4,25,47.5
SKU014,65,6565.15,1.2,0.429,76.7,25,41.6
SKU014,66,4084.19,2.8,0.396,81.9,20,38.6
SKU014,67,3693.49,3.4,0.404,82.0,23,37.1
SKU014,68,5478.15,2.1,0.399,75.6,19,51.1
SKU014,69,5824.6,1.8,0.409,76.7,24,48.0
SKU014,70,4280.43,1.2,0.377,80.1,21,46.0
SKU014,71,3678.57,2.1,0.401,74.5,19,42.0
SKU014,72,4191.73,1.6,0.382,75.4,19,43.0
SKU014,73,5750.92,3.0,0.425,84.6,21,51.7
SKU014,74,4219.15,2.8,0.41,83.0,25,49.3
SKU014,75,5652.29,2.4,0.383,83.0,21,50.9
SKU014,76,5650.82,1.4,0.369,79.6,20,40.7
SKU014,77,6081.85,1.5,0.406,83.0,23,46.2
SKU014,78,5872.93,0.8,0.406,75.2,18,39.6
SKU014,79,2896.51,1.0,0.417,85.2,24,49.8
SKU014,80,4159.37,0.9,0.404,76.1,23,43.4
SKU014,81,3777.13,3.4,0.387,78.1,25,44.6
SKU014,82,4744.06,3.3,0.418,75.6,22,39.2
SKU014,83,2775.06,2.3,0.418,79.2,22,45.2
SKU014,84,4067.5,3.0,0.386,82.3,20,49.4
SKU014,85,3555.12,1.4,0.395,78.3,21,40.3
SKU014,86,3191.7,1.5,0.417,76.9,19,49.8
SKU014,87,3459.28,3.4,0.41,83.6,21,42.3
SKU014,88,5482.86,1.8,0.408,81.2,25,50.4
SKU014,89,3420.61,2.0,0.433,74.8,24,46.0
SKU014,90,4939.49,3.1,0.362,75.6,23,50.6
SKU014,91,5953.82,3.4,0.379,74.2,30,47.6
SKU014,92,4953.75,3.4,0.394,77.9,24,51.9
SKU014,93,3210.03,2.6,0.409,80.3,21,51.9
SKU014,94,5488.23,3.1,0.407,86.1,25,47.3
SKU014,95,4374.18,1.0,0.412,79.0,23,51.4
SKU014,96,3319.02,2.9,0.409,77.1,19,47.7
SKU014,97,3041.55,2.3,0.4,78.0,25,47.1
SKU014,98,6392.9,2.6,0.396,84.4,25,38.8
SKU014,99,3143.18,2.8,0.394,76.0,24,36.9
SKU014,100,5281.16,1.3,0.413,79.9,26,39.5
SKU014,101,5307.59,2.0,0.37,80.5,21,40.3
SKU014,102,5514.66,0.8,0.417,83.8,29,51.5
SKU014,103,4644.56,2.4,0.356,74.8,21,42.4
SKU014,104,5343.75,3.4,0.407,81.0,26,39.2
SKU014,105,3062.49,1.7,0.394,74.9,23,45.4
SKU014,106,4955.79,1.3,0.382,78.2,30,43.3
SKU014,107,6341.05,1.0,0.392,85.8,29,51.2
SKU014,108,5732.58,0.6,0.395,85.0,20,39.0
SKU014,109,3831.15,3.4,0.394,74.9,23,45.3
SKU014,110,6666.18,1.7,0.424,75.2,25,46.6
SKU014,111,3849.59,2.6,0.404,75.9,22,46.1
SKU014,112,3583.65,0.8,0.402,75.5,21,46.6
SKU014,113,4705.92,1.6,0.421,82.3,20,38.4
SKU014,114,3215.84,3.0,0.38,77.7,24,48.6
SKU014,115,5209.34,2.7,0.388,80.1,22,48.5
SKU014,116,6715.82,1.0,0.417,74.9,16,37.5
SKU014,117,6148.5,2.8,0.416,84.1,23,39.6
SKU014,118,6156.19,1.9,0.386,77.4,21,39.4
SKU014,119,6000.89,0.6,0.421,80.0,24,39.9
SKU014,120,5469.04,3.0,0.409,80.9,22,42.0
SKU014,121,7320.88,2.3,0.407,80.4,22,51.2
SKU014,122,5112.65,2.8,0.421,80.6,31,37.1
SKU014,123,3581.98,1.0,0.423,82.2,27,41.6
SKU014,124,7150.83,2.5,0.4,79.3,18,51.5
SKU014,125,6799.99,1.0,0.389,81.7,27,51.6
SKU014,126,4119.78,3.3,0.409,76.3,21,50.8
SKU014,127,4065.13,2.1,0.399,83.0,21,46.8
SKU014,128,5749.99,1.6,0.39,78.0,23,37.7
SKU014,129,5117.93,1.4,0.413,79.0,21,46.0
SKU014,130,5713.13,2.8,0.386,76.8,23,41.3
SKU014,131,6159.93,0.8,0.385,75.1,22,39.6
SKU014,132,6324.19,3.0,0.432,82.9,22,45.1
SKU014,133,6201.06,2.1,0.394,84.9,23,48.4
SKU014,134,7516.88,1.5,0.39,76.4,24,50.1
SKU014,135,7532.02,2.4,0.426,78.4,18,45.6
SKU014,136,7039.9,3.4,0.39,77.4,22,51.5
SKU014,137,5912.69,1.4,0.405,78.8,24,50.6
SKU014,138,7085.9,0.9,0.403,74.9,23,38.6
SKU014,139,4153.51,0.9,0.411,75.8,26,37.0
SKU014,140,7045.23,2.4,0.423,83.3,22,43.3
SKU014,141,6766.24,1.7,0.385,79.1,21,50.9
SKU014,142,4238.16,0.7,0.401,77.7,20,39.6
SKU014,143,5769.86,2.6,0.444,82.2,23,38.8
SKU014,144,6974.05,0.8,0.394,77.7,25,42.9
SKU014,145,7231.01,1.2,0.398,78.9,23,50.3
SKU014,146,6440.57,0.7,0.395,75.7,20,49.0
SKU014,147,6837.32,3.2,0.432,75.1,21,46.5
SKU014,148,7023.21,1.9,0.391,84.2,26,47.2
SKU014,149,4674.14,0.9,0.404,83.6,22,42.0
SKU014,150,5726.7,3.4,0.383,75.5,25,50.5
SKU014,151,6944.43,1.2,0.426,74.8,20,46.1
SKU014,152,4592.47,2.3,0.42,80.7,22,46.0
SKU014,153,5056.81,1.7,0.402,81.4,22,51.1
SKU014,154,6284.96,1.8,0.421,78.3,16,37.2
SKU014,155,6588.91,0.9,0.409,76.6,22,48.5
SKU014,156,3588.22,0.6,0.375,79.1,22,50.6
SKU014,157,6482.13,2.0,0.404,83.3,28,36.2
SKU014,158,4001.85,2.9,0.41,77.5,25,47.6
SKU014,159,3301.19,2.2,0.422,85.2,19,52.5
SKU014,160,7205.65,1.9,0.425,83.0,22,50.8
SKU014,161,4727.79,2.1,0.435,83.7,20,39.8
SKU014,162,5262.12,1.7,0.393,82.0,18,52.6
SKU014,163,5065.01,2.7,0.377,77.2,22,38.1
SKU014,164,5866.1,2.1,0.42,83.0,25,41.5
SKU014,165,6136.24,2.6,0.401,85.7,26,51.3
SKU014,166,6240.74,1.2,0.415,80.3,25,49.2
SKU014,167,6653.7,1.3,0.344,81.8,24,38.2
SKU014,168,4480.95,3.1,0.395,84.9,20,45.3
SKU014,169,3385.08,1.7,0.392,74.6,21,42.7
SKU014,170,5365.06,3.3,0.391,76.5,20,45.3
SKU014,171,6761.48,1.3,0.397,80.8,22,38.2
SKU014,172,3207.62,1.2,0.418,77.4,20,41.0
SKU014,173,5883.09,0.6,0.388,75.7,24,46.7
SKU014,174,3343.87,2.6,0.387,77.7,18,40.0
SKU014,175,5897.63,3.4,0.393,86.0,21,45.9
SKU014,176,5719.99,1.6,0.423,77.8,21,45.6
SKU014,177,3720.98,1.2,0.397,80.7,20,43.9
SKU014,178,3349.51,1.3,0.401,78.0,25,44.8
SKU014,179,3552.55,3.5,0.357,83.6,21,47.9
SKU014,180,4266.87,2.5,0.423,76.2,28,38.2
SKU015,1,1430.11,5.4,0.354,79.5,20,38.9
SKU015,2,1182.24,3.3,0.36,80.1,21,46.8
SKU015,3,808.85,6.0,0.379,83.5,23,42.0
SKU015,4,1517.76,5.9,0.343,83.2,16,48.7
SKU015,5,1469.9,5.9,0.327,82.8,17,38.5
SKU015,6,1420.49,2.8,0.397,80.9,21,37.9
SKU015,7,1535.23,2.3,0.354,76.1,24,38.2
SKU015,8,741.79,5.9,0.37,83.3,23,37.7
SKU015,9,1096.09,2.9,0.365,87.0,20,42.2
SKU015,10,1521.89,2.5,0.365,84.4,19,50.2
SKU015,11,785.45,2.4,0.371,81.9,26,38.2
SKU015,12,1144.88,5.3,0.356,81.4,18,51.0
SKU015,13,789.96,4.8,0.362,86.6,19,37.8
SKU015,14,1374.04,5.1,0.346,84.8,21,49.5
SKU015,15,1249.29,5.4,0.36,87.2,24,49.8
SKU015,16,1240.76,2.8,0.33,87.6,21,40.8
SKU015,17,1300.27,6.1,0.379,77.7,27,46.6
SKU015,18,1464.1,4.8,0.328,85.8,21,44.8
SKU015,19,1001.46,5.6,0.364,87.1,20,52.3
SKU015,20,826.48,4.7,0.306,82.3,24,38.9
SKU015,21,1131.13,4.0,0.367,81.9,24,48.0
SKU015,22,1267.4,2.3,0.356,82.0,20,44.3
SKU015,23,1335.0,1.5,0.346,78.3,22,41.9
SKU015,24,1163.92,1.6,0.37,82.2,23,50.0
SKU015,25,1463.73,5.7,0.383,79.8,25,36.8
SKU015,26,1200.86,5.7,0.358,76.9,26,42.3
SKU015,27,1162.32,3.6,0.341,85.8,22,40.2
SKU015,28,1047.97,2.3,0.355,80.1,14,52.3
SKU015,29,1020.37,1.0,0.346,75.9,21,41.9
SKU015,30,1071.96,1.6,0.35,78.3,27,37.3
SKU015,31,1154.35,3.1,0.344,84.8,22,49.2
SKU015,32,1337.43,5.4,0.391,77.2,16,41.3
SKU015,33,1275.28,2.9,0.37,75.9,23,45.4
SKU015,34,1207.62,5.9,0.36,82.4,18,40.4
SKU015,35,1511.37,6.0,0.358,85.2,15,38.9
SKU015,36,1118.53,3.7,0.389,81.7,20,46.5
SKU015,37,1586.88,2.4,0.368,82.9,20,49.0
SKU015,38,1505.29,4.8,0.348,77.2,21,52.2
SKU015,39,1388.2,1.3,0.358,80.0,26,43.4
SKU015,40,1674.81,2.7,0.363,76.3,21,38.4
SKU015,41,1551.91,3.2,0.36,86.2,22,45.2
SKU015,42,1302.49,5.7,0.347,76.5,23,45.3
SKU015,43,1167.94,5.7,0.352,79.3,19,38.7
SKU015,44,859.68,1.8,0.352,87.2,22,41.9
SKU015,45,1561.34,5.8,0.346,78.9,22,46.3
SKU015,46,750.63,5.5,0.36,83.8,23,41.2
SKU015,47,1138.81,1.6,0.338,75.9,27,47.9
SKU015,48,874.36,1.8,0.35,85.9,25,51.3
SKU015,49,920.68,4.1,0.378,83.4,21,38.9
SKU015,50,909.69,1.4,0.375,83.3,23,50.4
SKU015,51,744.68,2.4,0.371,81.5,22,45.0
SKU015,52,1443.65,1.1,0.345,78.3,21,48.1
SKU015,53,827.52,1.4,0.328,85.6,21,37.2
SKU015,54,1436.2,2.2,0.379,83.0,23,38.7
SKU015,55,1435.3,4.4,0.37,80.2,21,48.6
SKU015,56,736.15,2.1,0.359,84.3,18,46.4
SKU015,57,825.83,4.8,0.329,76.1,25,51.8
SKU015,58,1399.35,4.0,0.36,77.3,17,47.2
SKU015,59,1158.07,4.3,0.361,87.7,24,52.0
SKU015,60,1314.47,4.3,0.375,84.1,20,36.1
SKU015,61,887.34,5.4,0.344,77.8,21,48.0
SKU015,62,1374.55,3.5,0.366,77.7,17,36.5
SKU015,63,867.39,5.9,0.374,87.7,23,40.5
SKU015,64,1087.25,1.1,0.351,84.1,19,40.7
SKU015,65,1269.72,3.6,0.376,84.2,23,40.5
SKU015,66,1455.8,3.7,0.369,80.6,19,48.3
SKU015,67,1290.35,1.5,0.35,78.9,27,46.2
SKU015,68,1109.48,1.5,0.372,81.7,21,38.2
SKU015,69,1061.58,3.1,0.36,81.8,23,47.3
SKU015,70,880.89,4.6,0.347,80.0,22,42.5
SKU015,71,923.59,5.4,0.409,84.1,26,45.4
SKU015,72,821.21,5.5,0.359,78.5,21,39.2
SKU015,73,937.69,5.4,0.409,87.6,24,48.0
SKU015,74,1092.23,3.5,0.388,80.4,21,50.0
SKU015,75,1189.24,4.4,0.366,78.0,24,50.8
SKU015,76,994.62,4.0,0.351,79.5,23,48.4
SKU015,77,773.02,5.2,0.378,81.1,28,44.7
SKU015,78,1218.55,2.2,0.348,87.7,23,43.4
SKU015,79,1141.14,4.2,0.361,83.2,15,38.6
SKU015,80,1065.95,2.6,0.387,81.1,21,45.5
SKU015,81,788.96,3.3,0.367,80.9,24,46.0
SKU015,82,690.1,5.0,0.381,77.5,23,45.5
SKU015,83,870.62,2.3,0.386,81.3,21,41.7
SKU015,84,826.67,2.6,0.363,78.0,24,52.8
SKU015,85,837.63,4.7,0.348,83.2,22,44.6
SKU015,86,1258.46,4.9,0.35,83.4,16,44.5
SKU015,87,876.93,1.6,0.394,80.1,24,51.3
SKU015,88,990.51,1.1,0.377,80.1,16,51.1
SKU015,89,1121.63,3.1,0.326,75.9,21,45.9
SKU015,90,1085.76,5.5,0.366,81.0,20,46.2
SKU015,91,1113.9,4.3,0.383,79.2,22,48.4
SKU015,92,1041.29,2.1,0.366,84.2,19,46.1
SKU015,93,612.08,2.2,0.372,80.4,20,37.2
SKU015,94,712.94,2.1,0.374,80.2,20,37.7
SKU015,95,847.31,2.4,0.358,76.9,24,39.0
SKU015,96,1363.18,4.8,0.389,80.7,16,51.9
SKU015,97,1115.29,1.7,0.361,80.6,22,40.9
SKU015,98,995.21,2.8,0.341,81.4,22,51.4
SKU015,99,1153.88,4.1,0.352,84.2,24,46.6
SKU015,100,1192.12,3.3,0.371,86.5,19,45.9
SKU015,101,1314.35,4.9,0.355,83.2,22,41.9
SKU015,102,1316.57,1.8,0.359,77.4,18,46.5
SKU015,103,1258.46,1.7,0.381,85.4,20,39.3
SKU015,104,641.53,2.6,0.369,81.9,23,40.6
SKU015,105,903.24,3.7,0.356,80.8,27,46.7
SKU015,106,1417.21,5.9,0.354,79.1,24,41.0
SKU015,107,676.94,2.8,0.359,85.6,23,51.6
SKU015,108,776.34,1.1,0.368,86.4,22,37.3
SKU015,109,987.46,2.7,0.372,85.3,21,46.6
SKU015,110,1499.0,2.8,0.353,84.2,22,37.0
SKU015,111,1176.38,1.0,0.358,76.2,18,49.6
SKU015,112,1533.15,2.1,0.392,87.1,21,51.3
SKU015,113,1540.02,1.0,0.338,84.9,25,44.9
SKU015,114,1023.74,4.3,0.354,84.1,22,40.4
SKU015,115,1435.95,1.6,0.338,80.4,25,43.1
SKU015,116,1130.74,2.0,0.378,81.0,27,50.7
SKU015,117,966.82,5.6,0.352,81.0,24,48.3
SKU015,118,868.77,1.3,0.365,87.4,22,47.6
SKU015,119,1121.02,5.2,0.367,84.7,22,43.0
SKU015,120,1369.29,6.1,0.371,85.8,25,47.2
SKU015,121,1359.32,1.1,0.373,77.0,20,38.1
SKU015,122,1521.54,4.2,0.351,87.2,26,44.9
SKU015,123,1256.83,4.0,0.369,77.8,24,46.2
SKU015,124,925.51,2.4,0.389,82.5,28,38.0
SKU015,125,1182.21,1.1,0.343,79.2,22,43.4
SKU015,126,1135.27,1.3,0.364,82.0,20,38.3
SKU015,127,824.66,5.8,0.337,76.2,21,37.0
SKU015,128,859.28,4.5,0.357,78.2,20,46.4
SKU015,129,1156.63,4.7,0.365,82.9,21,40.2
SKU015,130,1169.81,5.0,0.368,81.8,26,45.1
SKU015,131,1542.7,3.4,0.384,82.3,22,42.6
SKU015,132,1093.2,5.1,0.373,86.4,28,43.0
SKU015,133,1540.7,3.0,0.387,87.4,25,49.3
SKU015,134,1273.02,2.0,0.354,78.1,22,42.6
SKU015,135,1268.09,5.1,0.337,80.5,21,48.9
SKU015,136,1090.1,5.5,0.356,84.8,17,43.8
SKU015,137,914.89,2.1,0.349,86.9,23,36.3
SKU015,138,1722.76,2.8,0.356,85.4,26,50.2
SKU015,139,1698.33,3.1,0.346,79.1,23,39.6
SKU015,140,1068.72,1.5,0.366,86.1,13,40.0
SKU015,141,1486.09,3.9,0.347,77.4,17,52.5
SKU015,142,1626.36,4.0,0.355,78.2,24,51.8
SKU015,143,1294.51,3.5,0.363,84.8,21,49.1
SKU015,144,1488.13,3.1,0.379,77.0,22,40.1
SKU015,145,993.4,1.4,0.386,86.0,16,46.6
SKU015,146,1320.83,4.5,0.348,82.6,20,43.5
SKU015,147,971.97,4.9,0.384,82.0,23,43.3
SKU015,148,1326.45,1.1,0.379,76.7,21,52.3
SKU015,149,1087.48,4.3,0.361,83.0,25,49.8
SKU015,150,1692.3,4.8,0.375,86.0,19,41.0
SKU015,151,1595.4,4.7,0.384,76.8,26,42.1
SKU015,152,1677.94,5.9,0.348,79.6,27,50.5
SKU015,153,763.36,1.3,0.354,78.6,26,50.7
SKU015,154,1688.09,3.5,0.379,82.5,28,48.9
SKU015,155,1456.33,2.9,0.36,84.5,18,45.8
SKU015,156,896.99,5.8,0.366,77.5,19,48.0
SKU015,157,1333.02,2.9,0.358,83.2,25,50.4
SKU015,158,989.38,6.2,0.336,78.7,19,39.6
SKU015,159,909.33,6.1,0.336,76.5,26,47.7
SKU015,160,1231.88,2.0,0.357,84.5,22,49.7
SKU015,161,964.99,3.2,0.364,83.7,21,47.4
SKU015,162,1390.73,5.6,0.339,86.2,16,42.6
SKU015,163,1147.21,5.9,0.388,87.2,17,44.8
SKU015,164,1433.48,2.3,0.382,77.9,23,37.6
SKU015,165,1550.55,3.3,0.335,79.9,20,45.4
SKU015,166,888.57,2.5,0.382,80.8,17,37.3
SKU015,167,777.29,4.5,0.378,84.1,17,43.4
SKU015,168,965.53,5.7,0.366,81.7,20,36.3
SKU015,169,1292.4,5.8,0.368,79.1,21,44.2
SKU015,170,1248.73,5.3,0.366,80.9,17,39.1
SKU015,171,1335.34,4.4,0.342,83.4,23,42.5
SKU015,172,1483.49,6.1,0.362,77.4,19,50.7
SKU015,173,1027.65,3.2,0.355,77.5,26,46.1
SKU015,174,1506.73,5.2,0.381,81.5,23,50.8
SKU015,175,1407.18,2.8,0.374,78.7,22,45.9
SKU015,176,962.75,5.1,0.368,77.9,21,39.2
SKU015,177,1212.8,5.2,0.398,83.2,23,51.3
SKU015,178,1232.47,1.3,0.401,78.7,21,40.6
SKU015,179,900.25,3.1,0.358,81.1,18,49.8
SKU015,180,944.51,6.0,0.359,86.6,22,41.5
SKU016,1,3102.94,4.5,0.454,78.5,24,40.0
